,state
cfe46425-8f14-44d4-9cb5-443029bcac66,6.0
d209eaae-2a01-4cd4-9987-272f17352574,5.0
6ef22e72-6fcd-4645-8e8a-f6f117387082,9.0
6d2bb67c-8555-406b-82ff-f29d8b1caa96,8.0
eaf08cf3-0fce-423f-a4dd-2ad320cc15a0,9.0
6048ab67-e4e1-4e23-bd8d-5eb5b6120fa4,1.0
ddd73b70-3fdb-4ac8-9074-3ce0eac052a8,9.0
53e1d337-1183-4cae-80cb-c0a6c8e583a9,5.0
c557e230-5114-4673-848a-c249bef7a1d0,9.0
4220d555-895f-4a77-9de2-de4ad2f761df,8.0
ff25545d-28f3-4372-9d7f-d4aa2b7662ef,7.0
8471bcf7-6eda-48e4-8214-cc430173f2f8,5.0
2488f91c-bf75-4b4d-bac3-38f3ffa991fa,5.0
438dc3f0-0c35-4dc7-b804-67d7dea9a7fa,4.0
aa7a05b7-4b63-4af4-9cd7-7008ba3ef101,7.0
5e6f2140-d5f1-45f8-88e9-1ae7239a1c02,5.0
906f768e-2e9d-4106-8062-bce7ab174403,5.0
accafe2f-d2a5-44c5-aeea-a029bd527804,1.0
0df8fc8e-9ecf-48d8-bf31-29b911dd7804,5.0
680dfffe-43f3-4a48-a662-ffe89fb43b04,7.0
077592bf-8d29-41c4-ba4f-2e779283e206,5.0
66e57e01-c33c-4597-9569-adb38635f507,9.0
6d289726-4100-4667-b8ef-3f9da0849508,2.0
7123bf57-2eaa-4509-b5ef-a72c58a32a09,9.0
9ffb6c8c-fe8d-4be1-b3c5-56eee48a8e09,3.0
cb060718-2155-4cd5-a72a-886250c6340a,6.0
e3fcdd2c-ca2e-41ae-84ed-68f47820dd0b,9.0
dc894b03-31d1-40a0-860a-34d4abde1a0c,5.0
4e978c4a-1cce-4c7e-8fad-f968d4502f10,9.0
028d7027-e8ce-4b5c-a3ef-758b1660ca12,3.0
6364bf2a-714c-4d27-aef3-52c8ef648f12,1.0
fa66387d-c54f-4a29-a007-77b4a7e95e13,11.0
a0e1882c-8539-47a8-9340-6d4ed6aa9d14,7.0
4830fda6-731c-42aa-a482-a15cabd67817,5.0
cec774cc-ccd4-4446-b7d4-ae37636f5a18,3.0
61791dbe-58dc-44d0-96a4-864bf2961e1a,10.0
2f13ccfb-fd43-468b-b760-0bbc6daae81a,4.0
38078b54-6bba-4696-bb22-9d5fc49e631d,7.0
36b74ff5-cadc-42ee-bf5c-06f96e8ead21,5.0
26065e87-5ec3-4a02-9fc1-283f2751d722,3.0
70bc3eee-b8c9-40d2-becd-8bed3ad96e22,5.0
6d67f3ae-3d04-4ef9-89af-bac2b45b9d26,9.0
ff79ea58-51ff-4b1f-9a88-5ec38d481b26,3.0
56123205-2bad-48c9-8393-3cb804cdc42b,3.0
2aa46612-5bac-4ed1-affc-6995e24d5c2f,4.0
ec753e34-f84e-471a-b343-78094996c032,2.0
26569e30-811b-4ebb-a42d-4d46617b7236,5.0
a156d533-673a-4a66-a135-679d0748e036,7.0
bad425f0-07fc-4368-9498-63960da6ff3b,3.0
c28340ee-a53d-4282-8278-cd21cfc6f23e,2.0
73d42561-0d8a-4263-b54e-499ab3b5f63f,9.0
d3652679-b0c5-4416-8073-81119cd18c40,7.0
73a0df2d-684e-4a90-8608-e07cba593d40,6.0
851363d9-bf87-4014-bd80-d6dfc7444041,5.0
8a243ac3-c2a0-427a-8b8b-cf9525209643,9.0
434ab74e-67e1-444d-9906-c967d8f93343,11.0
0ce75d6a-b796-4982-9405-1602f9468945,9.0
ba285e50-200e-4b98-9f8b-904ad679cd45,9.0
00008ff2-e928-40cd-b421-b401ed292249,5.0
e1bf7476-7e70-4de5-9531-49d09fee9649,9.0
bd43ea06-3679-48ec-af85-5f472467d249,3.0
da2a7e1e-3cfb-4dca-a815-c7e2aec7704a,1.0
3c043ac7-bbeb-4076-b829-0d062bf2364a,9.0
a74e06dc-472f-4d36-a45e-d040820f4d4e,1.0
85fac803-0316-40e1-a8ce-913deb363d4e,8.0
d07dd787-c4ac-4e10-b751-0543cb93c44f,9.0
105a33f7-37ae-4936-8a59-24a4e0532350,1.0
dd695ffc-e04e-41d7-aadc-955a16ad7f50,9.0
8b10e24f-9626-4d19-b48b-78bc540fcf54,4.0
c69500af-e808-4cf8-8d35-206bd8a24d54,1.0
7c7068d3-43cd-44f2-91a9-b3e52b436756,1.0
97ac8581-96af-4e04-9c0c-2a36f07a3f56,7.0
e745c5b3-5864-4173-b9a8-88dbb9d39256,3.0
6081001c-d782-4fa3-a3de-266f560e5a57,7.0
59a31252-0035-40a9-9133-a6464396bf57,4.0
7463b57e-acde-4abb-a541-bbd9e326e959,1.0
